,topic,v_lat,v_lon,Country,event_url,event_name,maxdist,mediandist,ID_event,date,venue_name,count_part
634,"Outdoors,Fitness,Social,Singles,Well-being",50.677021,-1.542895,gb,https://www.meetup.com/Outdooraholics/events/252153350/,Isle of Wight - Dinosaur Isle. Englands largest AND sunniest Island WEEKEND,3.3010059861386734,2.9865428747293365,252153350,Fri May  3 20:00:00 2019,YHA Totland Bay,2
635,"Outdoors,Fitness,Social,Singles,Well-being",54.579735,-3.168576,gb,https://www.meetup.com/Outdooraholics/events/252153774/,"Lake District North, rural mansion on Lake Derwent LONG WEEKEND",5.270658951904428,4.2066010164111365,252153774,Fri May 24 20:00:00 2019,"Hawse End Centre, a few miles from Keswick",2
636,"Outdoors,Fitness,Social,Singles,Well-being",52.205368,-3.02379,gb,https://www.meetup.com/Outdooraholics/events/252154179/,The Welsh Border Mountains (Brecon Beacons) and Malvern Hills 3 DAY WEEKEND,14.620461960061775,9.180287148424664,252154179,Fri May 24 20:00:00 2019,YHA Kington,5
637,"Social,Fitness,Singles,Outdoors,Languages,Business,Food&Drink",51.51,-0.14,gb,https://www.meetup.com/solo-travellers-group-holidays/events/252863258/,Beautiful Bergen & The Fjords - Bank Holiday - 24 May 2019 - 3 nights,22.369141281331487,9.137381706012112,252863258,Fri May 24 09:00:00 2019,,4
638,"Outdoors,Fitness,Social",55.378052,-3.435973,gb,https://www.meetup.com/Backabush/events/253380595/,APRIL 19 - 22 - EXMOOR NATIONAL PARK AND NORTH DEVON,20.83127486354964,7.0,253380595,Fri Apr 19 17:00:00 2019,Exact address and directions will be sent later.,7
639,"Fitness,Social,Sports,Outdoors",51.52,-0.1,gb,https://www.meetup.com/BACKABUSH-DELUXE/events/253448631/,APRIL 19 - 22 - EXMOOR NATIONAL PARK AND NORTH DEVON,105.82109419899422,7.0,253448631,Fri Apr 19 17:00:00 2019,,6
640,"Outdoors,Fitness,Social,Singles,Well-being",42.158527,24.7349,gb,https://www.meetup.com/Outdooraholics/events/253536256/,"Rhodope mountains - mystical peaks, waterfalls, caves & canyons Bulgaria FOREIGN",2.3576166519106634,2.3576166519106634,253536256,Fri May 31 21:35:00 2019,Plovdiv Airport,2
641,"Social,Fitness,Singles,Outdoors,Languages,Business,Food&Drink",51.51,-0.14,gb,https://www.meetup.com/solo-travellers-group-holidays/events/253547677/,Classic Cuba Highlights - 11 Days - departing 12 August 2019,12.399497811974195,11.451161528370866,253547677,Mon Aug 12 20:00:00 2019,,2
642,"Well-being,Social,Singles,Outdoors,Fitness",51.905225,0.19691,gb,https://www.meetup.com/AAA-London-Group/events/253549735/,"June 29- July 4 North Corsica - magic island, Hiking & Wild Swimming",80.33695323427929,76.88970500237947,253549735,Sat Jun 29 13:00:00 2019,Stansted Airport,5
643,Music,51.46,-0.02,gb,https://www.meetup.com/Institute-of-Rhythm-Blues/events/253722733/,Theme from Shaft - full-score rehearsal,2868.5924786686933,8.680957143765246,253722733,Fri May 10 21:00:00 2019,,3
644,"Scifi,Social,Singles,Lifestyle,Films",51.507148,-0.105564,gb,https://www.meetup.com/Fandorica/events/254029946/,The Fandorica Doctor Who and Sci-Fi & Fantasy Meetup! - All Fandoms Welcome!,7.400730815102043,4.975398160195215,254029946,Fri Apr 26 18:00:00 2019,The Mad Hatter,3
645,"Social,Photography,Arts,Education,Fashion,Outdoors,Food&Drink",51.508945,-0.076427,gb,https://www.meetup.com/Hand-picked-events-in-London/events/254147966/,Ceremony of the Keys at the Tower of London,25.003515966411072,24.057551987645642,254147966,Tue Nov 19 20:30:00 2019,London,2
646,"Outdoors,Fitness,Social,Singles,Well-being",51.51,-0.13,gb,https://www.meetup.com/Outdooraholics/events/254234060/,VERY TOUGH LONG WEEKEND Mount Toubkal - Highest Peak in North Africa (4167m),5.651940877200582,4.303881754401165,254234060,Sat May 18 12:35:00 2019,,3
647,"Outdoors,Fitness,Support",51.511215,-0.119824,gb,https://www.meetup.com/Walks-by-Water/events/254344805/,Scottish Highlands Weekend,6.928740698195474,6.857481396390951,254344805,Thu Apr 11 17:00:00 2019,TBA,2
648,"Outdoors,Fitness,Support",51.52441,-0.256991,gb,https://www.meetup.com/Walks-by-Water/events/254370571/,Saturday : Seven Sisters                   Sunday : Alfriston & River Cuckmere  ,8.174859065125858,6.235778260720794,254370571,Sat Jun 15 09:15:00 2019,Victoria Train Station,2
649,BookClubs,51.513397,-0.140742,gb,https://www.meetup.com/London-Sunday-Book-Group/events/254505458/,The Case of Comrade Tulayev - Victor Serge,10.527365414279302,7.0,254505458,Sun Apr 28 16:00:00 2019,The Heights Bar,8
650,"Social,Business,Films,Arts",51.43927,-0.055217,gb,https://www.meetup.com/Film-TV-Professionals-in-London/events/254787748/,How to Build a Career in TV & Networking,4861.789847913108,35.326419966167656,254787748,Sat Jun  1 20:00:00 2019,Pilgrm Hotel,7
651,"Outdoors,Fitness,Social,Singles,Well-being",51.51,-0.13,gb,https://www.meetup.com/Outdooraholics/events/254880710/,NEW Transylvanian Alps - enchanting castles and Mountains of Romania FOREIGN,15.879752138349257,11.372373642869725,254880710,Fri Jun 14 15:50:00 2019,,2
652,"Outdoors,Fitness,Social,Singles",51.240147,-0.324834,gb,https://www.meetup.com/Love-To-Hike/events/255022119/,Surrey Hills Explorer - 31 miles (50 kilometres),19.302484593844873,6.7606425850406895,255022119,Sat Apr 27 10:00:00 2019,Dorking Station,4
653,"Outdoors,Fitness,Social,Singles",50.902538,-0.539573,gb,https://www.meetup.com/Love-To-Hike/events/255022840/,East of Amberley South Downs Marathon - 26 miles (42 kilometres),16.507410212934293,13.982419296436591,255022840,Sat Apr  6 10:00:00 2019,Amberley station,2
654,"Outdoors,Social,Fitness,Well-being",51.507351,-0.12775799999999998,gb,https://www.meetup.com/CityMountaineering/events/255051432/,Snowdon and the Welsh Matterhorn,7.0,7.0,255051432,Fri Apr 12 19:00:00 2019,Pre-determined tube station,3
655,"Well-being,Social,Singles,Outdoors,Fitness",55.855888,-4.455148,gb,https://www.meetup.com/AAA-London-Group/events/255125154/,"May 10-16  WEST HIGHLANDS, GLEN COE, OBAN, ISLE OF SKYE & Ben Nevis",13.34622249957356,12.437645579730079,255125154,Fri May 10 15:00:00 2019,Glasgow airport,3
656,"Outdoors,Fitness,Social,Singles,Well-being",51.544807,-4.210217,gb,https://www.meetup.com/Outdooraholics/events/255193246/,"The Sandy Beaches, Cliffs and Castles of Gower Peninsula coast WEEKEND",2.0465113468160347,1.7354060417214068,255193246,Fri May 24 20:00:00 2019,Borfa House,2
657,"Social,LGBT",51.410007,-0.298073,gb,https://www.meetup.com/london-bisexuals/events/255306312/,London BiFest 2019,23.859111972159386,7.0,255306312,Sat Apr 13 14:00:00 2019,"Kingston Quaker Center,  ",18
658,,51.524286,-0.138523,gb,https://www.meetup.com/existentialists/events/255328359/,Conquest of the Useless by Werner Herzog (2004),4.765215541590392,4.192078061000842,255328359,Sun Apr 28 15:00:00 2019,Prince of Wales Feathers,2
659,"Tech,Social",51.519547,-0.08708099999999999,gb,https://www.meetup.com/London-NET-User-Group/events/255447744/,LDNUG April 2019,7.464578958972377,2.6589759190313678,255447744,Tue Apr 16 19:30:00 2019,Skillsmatter (CodeNode),50
660,"Well-being,Social,Singles,Outdoors,Fitness",52.634495,-2.488539,gb,https://www.meetup.com/AAA-London-Group/events/255455063/,"Apr.5-7 Shropshire Hills, Hiking, Yoga, Navigation, Massage,  Ironbridge",14.831225373271526,8.303449262869949,255455063,Fri Apr  5 19:00:00 2019,YHA Coalbrookdale,4
661,"Well-being,Social,Singles,Outdoors,Fitness",51.52,-0.1,gb,https://www.meetup.com/AAA-London-Group/events/255455632/,"Apr.19-22  BH weekend in Northern Snowdonia NP, Glyder peaks  ",70.52691322382123,18.47465049955354,255455632,Fri Apr 19 17:00:00 2019,,4
662,"Well-being,Social,Singles,Outdoors,Fitness",54.601723,-3.15948,gb,https://www.meetup.com/AAA-London-Group/events/255456542/,"May 3-6 Lake District BH weekend, Scafell Pike, Derwent Water",27.8715155691329,7.0,255456542,Fri May  3 19:00:00 2019,"Hawse End Outdoor Centre,",10
663,"Well-being,Social,Singles,Outdoors,Fitness",51.52,-0.1,gb,https://www.meetup.com/AAA-London-Group/events/255456765/,"May 24-27 BH weekend in the Eastern Lakes, staying in HOTEL",10.883213139892531,7.0,255456765,Fri May 24 19:00:00 2019,,3
664,"Well-being,Social,Singles,Outdoors,Fitness",51.52,-0.1,gb,https://www.meetup.com/AAA-London-Group/events/255481679/,"Apr. 26-28 Brecon Beacons NP, Greenest Hostel in the UK with ALL EN-SUITE rooms!",8.2535783222342,7.0,255481679,Fri Apr 26 19:00:00 2019,,7
665,"Well-being,Social,Singles,Outdoors,Fitness",55.855888,-4.455148,gb,https://www.meetup.com/AAA-London-Group/events/255482701/,"May 16-19 LONG WEEKEND IN SCOTTISH HIGHLANDS, BEN NEVIS & CLEN COE",118.66064233934854,79.89296711020258,255482701,Thu May 16 17:00:00 2019,Glasgow airport,2
666,"Tech,Business",51.52478,-0.087435,gb,https://www.meetup.com/TechCitizen/events/255505917/,"Agile in a start-ups \u2013 the why, when & how of this methodology",7.0,1.8584813882414108,255505917,Mon May 27 13:00:00 2019,The Angel,20
667,"Outdoors,Fitness,Social",55.378052,-3.435973,gb,https://www.meetup.com/Backabush/events/255548702/,AUGUST 23 - 26 (AUGUST BANK HOLIDAY) - LAKE DISTRICT NATIONAL PARK,82.60951115899411,9.175787301074967,255548702,Fri Aug 23 17:00:00 2019,Exact address and directions will be sent later.,15
668,"Fitness,Social,Sports,Outdoors",51.52,-0.1,gb,https://www.meetup.com/BACKABUSH-DELUXE/events/255549112/,AUGUST 23 - 26 (AUGUST BANK HOLIDAY) - LAKE DISTRICT NATIONAL PARK,18.18498697901132,7.0,255549112,Fri Aug 23 17:00:00 2019,,22
669,,51.524286,-0.138523,gb,https://www.meetup.com/existentialists/events/255565726/,Mans Search for Meaning by Viktor Frankl (1946),16.89438380123785,12.278190234099146,255565726,Sun Aug 18 15:00:00 2019,Prince of Wales Feathers,2
670,"Social,BookClubs",51.492548,-0.270091,gb,https://www.meetup.com/1000-Books/events/255576144/,April [War & Travel] Death of a Hero by Richard Aldington,194.5814952581683,132.05433017211217,255576144,Mon Apr  8 20:30:00 2019,Packhorse & Talbot,2
671,"Outdoors,Fitness,Social,Singles,Well-being",54.117783,-2.277853,gb,https://www.meetup.com/Outdooraholics/events/255607053/,Yorkshire Three Peaks Challenge with Mountain Rescue man Colin REMOTE DAY HIKE,7.0,7.0,255607053,Sat Apr  6 09:00:00 2019,BD24 OHF,2
672,"Outdoors,Fitness,Social,Singles,Well-being",54.148293,-2.295766,gb,https://www.meetup.com/Outdooraholics/events/255608001/,Yorkshire Three Peaks Challenge with Mountain Rescue man Colin REMOTE DAY HIKE,5.004725705598188,4.12235602103568,255608001,Sun May 26 09:00:00 2019,BD24 0HG,2
673,"Business,Tech",51.515278,-0.134294,gb,https://www.meetup.com/UK-India-Startup-Networking-Meetup/events/255634739/,UKISC- Women Entrepreneurs Pitching Event & Networking,7.0,7.0,255634739,Thu May 16 20:00:00 2019,WeWork Soho - Sheraton House,5
674,"Outdoors,Fitness,Social,Singles,Well-being",50.23592,-4.818661,gb,https://www.meetup.com/Outdooraholics/events/255667441/,"Cornwall 3 nights - Fishing villages, coastlines and Eden project WEEKEND",5.839404162977666,4.678808325955332,255667441,Fri Jun 14 20:00:00 2019,YHA Boswinger ,2
675,"Social,Dancing,Music,Well-being,Food&Drink",51.376163,-0.098234,gb,https://www.meetup.com/OUT-TONIGHT/events/255711773/,"Rock cover band Crash n Burn  in Jolly Farmers, Purley",19.45123142698514,18.525461144613175,255711773,Fri Apr 19 21:00:00 2019,"The Jolly Farmer, ",4
676,"Scifi,BookClubs,Lifestyle",51.53672,-0.121948,gb,https://www.meetup.com/The-Horror-Book-Club/events/255725045/,Rebecca - Daphne du Maurier,7.477977997627684,3.932962724718,255725045,Thu Apr  4 20:00:00 2019,The Star of Kings,7
677,"Scifi,BookClubs,Lifestyle",51.53672,-0.121948,gb,https://www.meetup.com/The-Horror-Book-Club/events/255725137/,A Head Full of Ghosts - Paul Tremblay,9.834650247011872,6.579199662643299,255725137,Thu May  2 20:00:00 2019,The Star of Kings,19
678,"Scifi,BookClubs,Lifestyle",51.53672,-0.121948,gb,https://www.meetup.com/The-Horror-Book-Club/events/255725193/,Beloved - Toni Morrison,3.2958320044692333,2.6587012842204647,255725193,Thu Jun  6 20:00:00 2019,The Star of Kings,2
679,"Outdoors,Fitness,Social,Singles,Well-being",52.205368,-3.02379,gb,https://www.meetup.com/Outdooraholics/events/255825107/,The Welsh Border Mountains (Brecon Beacons) and Malvern Hills WEEKEND,5000.0,3793.5592996263103,255825107,Fri Jul 26 20:00:00 2019,YHA Kington,2
680,"Social,LGBT",51.525295,-0.082268,gb,https://www.meetup.com/london-bisexuals/events/255856303/,London Pride 2019 - march/watch/hang out,13.555871127428011,7.0,255856303,Sat Jul  6 12:30:00 2019,Trafalgar Square,3
681,Tech,51.5135,-0.146009,gb,https://www.meetup.com/Linuxing-In-London/events/255908624/,"Linux 103: Virtualisation of Linux with VirtualBox on Windows 7, etc.",55.80096528192089,2.4901978845305357,255908624,Sat Apr 27 14:00:00 2019,105-106 New Bond St,10
682,"Tech,Business",50.826332,-0.140818,gb,https://www.meetup.com/TheProductGroupLondon/events/255968665/,Live stream! From PO vs PM to Continuous Deployment,27.553976133019066,7.0,255968665,Sun Apr 14 16:00:00 2019,Anywhere Worldwide,38
683,"Arts,Business",51.50304600000001,-0.107421,gb,https://www.meetup.com/Lovers-Of-Black-Theatre/events/255970136/,Death of a Salesman,28.12529310037117,25.746380284875933,255970136,Sat Jun 15 15:15:00 2019,The Young Vic ,2
684,"Business,Arts",51.514484,-0.08036,gb,https://www.meetup.com/London-Built-Environment/events/255998108/,April 2019 Property+Construction Sector Networking Reception At The Gherkin,0.6926763021036411,0.6926763021036411,255998108,Tue Apr 30 19:00:00 2019,The Gherkin (The Sterling),5
685,Business,51.511044,-0.15629,gb,https://www.meetup.com/London-Private-Client/events/255998521/,April 2019 Private Client + HNWI Sector Mayfair Networking Reception,18.934073024845606,3.653504167851688,255998521,Tue Apr  9 19:00:00 2019, The Mayfair Exchange ,4
686,"Fitness,Social,Singles,Outdoors",51.507351,-0.12775799999999998,gb,https://www.meetup.com/Explorer-UK/events/256034175/,"Peak District Hiking Weekend; Castles, Caves, Moors and Mountains 7th June 2019",5000.0,4843.480925912207,256034175,Fri Jun  7 17:00:00 2019,"YHA Castleton,  Hope Valley, Derbyshire, S33 8WB",2
687,"Movements,Films",51.506432,-0.12719,gb,https://www.meetup.com/LondonDocumentaryNetwork/events/256041158/,Doc in a Day | Filmmaking Competition,44.19290830574422,7.0,256041158,Sat Apr 27 11:00:00 2019,"LONDON, london ",5
688,"Outdoors,Fitness,Social,Singles,Well-being",52.7257,-3.95096,gb,https://www.meetup.com/Outdooraholics/events/256064696/,"NEW The Mighty Cadair Idris, Wales (Snowdonia Mountain Range) 3 DAY WEEKEND",7.0,3.4641418659417846,256064696,Fri May  3 20:00:00 2019,Kings,5
689,"Beliefs,Spirituality",51.577599,-0.14663800000000002,gb,https://www.meetup.com/LondonWoodlandWitches/events/256069571/,Woodland Beltane 2019 - Seasonal Festival Gathering,9.953176611537419,5.608884556332377,256069571,Sun Apr 28 15:00:00 2019,Queen's Woods,7
690,"Business,Support,Well-being,Education",51.511715,-0.176789,gb,https://www.meetup.com/Public-Speaking-for-Social-Anxiety-Speech-Impediments/events/256171368/,Free Public Speaking Meeting,7.0,6.333369529148411,256171368,Thu Apr 11 19:45:00 2019,"Number 63 Hotel, ",5
691,"Outdoors,Fitness,Social,Singles,Well-being",40.88475,14.289243,gb,https://www.meetup.com/Outdooraholics/events/256177595/,"Amalfi Coast (Italy) \u2013 hiking, Mt Vesuvius Volcano and Pompeii FOREIGN TRIP",3.8865092086046262,2.9620712829138016,256177595,Fri Apr  5 10:55:00 2019,Naples International Airport,2
692,"Well-being,Social,Spirituality",51.552151,-0.193476,gb,https://www.meetup.com/Cuddle-Workshop/events/256205607/,Cuddle Workshop - 14th April 2019,7.070435972559084,7.035217986279543,256205607,Sun Apr 14 15:00:00 2019,West Hampstead,10
693,"Outdoors,Fitness,Social,Singles,Well-being",42.688992,23.414515,gb,https://www.meetup.com/Outdooraholics/events/256233989/,"Long Weekend Adventure Hiking the Rila Mountains, Balkan Peninsula",5.839404162977666,4.678808325955332,256233989,Fri Jun 14 14:15:00 2019,Sofia Airport Terminal 2,2
694,"Well-being,Social,Singles,Outdoors,Fitness",51.52,-0.1,gb,https://www.meetup.com/AAA-London-Group/events/256317458/,June 7-9  Cornwall Coast; Smuggler\u2019s Coves & Dramatic Cliffs,23.403568086793104,17.93571205786207,256317458,Fri Jun  7 19:00:00 2019,,2
695,Tech,51.512462,-0.130084,gb,https://www.meetup.com/js-monthly/events/256342161/,"CITYJSCONF 2019 - 1-3 May 2019 - Soho,  London",1073.671095717777,8.35471463047489,256342161,Fri May  3 10:00:00 2019,Curzon Cinema,3
696,"Social,Fitness,Singles,Outdoors,Languages,Business,Food&Drink",51.51,-0.14,gb,https://www.meetup.com/solo-travellers-group-holidays/events/256344281/,Highlights of Peru - Machu Picchu by train & Amazon Extension - 12 Days,2.986251295594455,2.986251295594455,256344281,Wed Sep 11 20:00:00 2019,,2
697,"Social,Fitness,Singles,Outdoors,Languages,Business,Food&Drink",51.51,-0.14,gb,https://www.meetup.com/solo-travellers-group-holidays/events/256344707/,Highlights of Peru - Machu Picchu by train & Amazon Extension - 12 Days,23.21279575426241,4.487816882231184,256344707,Wed Mar 18 20:00:00 2020,,4
698,"Well-being,Outdoors,Social,Fitness",51.495846,-0.208413,gb,https://www.meetup.com/loveyogatravel/events/256372089/,"Mind Body Spirit Wellbeing Festival, Olympia London",9.613714219645678,7.424202955817392,256372089,Fri May 24 11:00:00 2019,London Olympia,2
699,"Business,Tech",51.521214,-0.087166,gb,https://www.meetup.com/SiliconRoundabout/events/256408820/,The Future of Health-Tech - Silicon Roundabout,7.287627822563564,1.3111483042391603,256408820,Wed Apr 17 18:00:00 2019,Runway East Moorgate,70
700,Tech,51.506466,-0.087936,gb,https://www.meetup.com/PowerShell-London-UK/events/256409701/,PowerShell and Design Patterns by Freddie Sackur,9.285775309881485,7.0,256409701,Wed Apr 10 19:30:00 2019,dotdigital Group,19
701,Tech,51.506466,-0.087936,gb,https://www.meetup.com/PowerShell-London-UK/events/256409731/,Lighting Talks,11.824768950841179,8.473840967816026,256409731,Wed May  8 19:30:00 2019,dotdigital Group,8
702,Tech,51.506466,-0.087936,gb,https://www.meetup.com/PowerShell-London-UK/events/256409759/,June 2019 Meetup,10.428662964822225,9.285775309881485,256409759,Wed Jun 12 19:30:00 2019,dotdigital Group,2
703,Tech,51.5045,-0.0865,gb,https://www.meetup.com/London-Agile-Discussion-Group/events/256415590/,How can we calculate value of a new change?,7.0,3.464141865941784,256415590,Tue Apr 16 19:30:00 2019,The Shard,29
704,Tech,51.534897,-0.121852,gb,https://www.meetup.com/London-Agile-Discussion-Group/events/256415595/,TBC,5.085203367824346,3.615469097548008,256415595,Tue May 14 19:30:00 2019,Travelex UK Limited,3
705,"Outdoors,Fitness,Social",52.970154,-3.169413,gb,https://www.meetup.com/Backabush/events/256436311/,MAY 24 - 27 (LATE MAY BANK HOLIDAY) - THE VALE OF LLANGOLLEN - NORTH WALES,2.2877197122781068,2.2178227726455497,256436311,Fri May 24 17:00:00 2019,The Hand Hotel,2
706,"Outdoors,Fitness,Social",55.378052,-3.435973,gb,https://www.meetup.com/Backabush/events/256445313/,MAY 3 - 6 (EARLY MAY BANK HOLIDAY) - LAKE DISTRICT NATIONAL PARK,97.08197452343659,13.582149542194625,256445313,Fri May  3 19:00:00 2019,Exact address and directions will be sent later.,11
707,"Business,Tech",51.49425,-0.225877,gb,https://www.meetup.com/UK-India-Startup-Networking-Meetup/events/256489307/,Vegan Food Women Entreperners Community Meetup,26.110223213337413,22.215831194422027,256489307,Thu May 16 18:00:00 2019,WeWork 12 Hammersmith Grove,2
708,"Business,Tech,Arts",51.51878,-0.110149,gb,https://www.meetup.com/PitchGlobalLondon/events/256536263/,SFs Pitch Globally Sharktank Style & Investor Huddle @Wework Water House Square,7.0,7.0,256536263,Wed Jun 26 18:30:00 2019,We Work,3
709,"Spirituality,Social,Well-being",51.493271,-0.176662,gb,https://www.meetup.com/lawofattractioncentre/events/256538851/,Law of Attraction and Meditation to Create Your Ideal Life,3.638248039104147,2.3576166519106634,256538851,Fri Apr 12 19:30:00 2019,Evolve Welless Centre,9
710,"Well-being,Spirituality",51.493271,-0.176662,gb,https://www.meetup.com/Create-Your-Ideal-Life/events/256538874/,Law of Attraction and Meditation to Create Your Ideal Life,8.988216922886016,5.481367536480149,256538874,Fri Apr 12 19:30:00 2019,Evolve Welless Centre,4
711,"Singles,LGBT",51.52,-0.1,gb,https://www.meetup.com/East-London-Gay-Men-s-Meetup/events/256544492/,Hainault Forest - Leisurely Walk,7.206962686498129,6.176848416698497,256544492,Sun May 12 13:00:00 2019,,2
712,"Outdoors,Fitness,Support",51.517578,-0.083036,gb,https://www.meetup.com/Walks-by-Water/events/256547507/,The Naze at Walton-on-the-Naze and coastal walk from Clacton,4.506406288651785,2.3576166519106634,256547507,Sat Apr  6 09:30:00 2019,Liverpool Street station,18
713,"Well-being,Social,Singles,Outdoors,Fitness",51.52,-0.1,gb,https://www.meetup.com/AAA-London-Group/events/256565665/,Aug.23-26 BH in Yorkshire Dales NP with 3 Peaks Challenge,24.081722872058673,18.38781524803911,256565665,Fri Aug 23 19:00:00 2019,,2
714,"Tech,Business",51.519542,-0.145541,gb,https://www.meetup.com/UXcrunch/events/256568334/,FinTech Design Summit 2019,8.768269567846486,3.786208394647727,256568334,Fri Apr 12 10:00:00 2019,Cavendish Conference Centre,20
715,"Social,Fitness,Singles,Outdoors,Languages,Business,Food&Drink",43.693672,7.288077,gb,https://www.meetup.com/solo-travellers-group-holidays/events/256571438/,"Trip to the French Riviera, Nice, Monaco and Cannes  - 28 September",1704.6213479640064,110.6722138626828,256571438,Sat Sep 28 20:00:00 2019,Nice,4
716,Tech,51.508129,-0.128005,gb,https://www.meetup.com/Knowledge-Organization-Meetup/events/256577670/,To what extent do Library & Information Professionals actively manage change?,5.832913839399812,4.665827678799622,256577670,Tue Apr 30 19:30:00 2019,Canada Water Culture Space,2
717,"Outdoors,Fitness,Social",51.52,-0.1,gb,https://www.meetup.com/Backabush/events/256603917/,JUNE 1 - 5 - ISLE OF SKYE (SCOTLAND),82.61059671374329,57.40706447582886,256603917,Sat Jun  1 15:15:00 2019,,2
718,"Sports,Social",51.529984000000006,-0.054016,gb,https://www.meetup.com/WWE-MEETUP/events/256645367/,WWL at WRESTLE QUEENDOM II \u2013 EUROPE\u2019S BIGGEST ALL WOMEN\u2019S PRO-WRESTLING SHOW,210.80950865059432,141.32554465103308,256645367,Sun Jun 30 17:00:00 2019,York Hall,2
719,"Tech,Business",51.514851,-0.079658,gb,https://www.meetup.com/NewFinance/events/256712134/,NewFinance April FinTech Open Mic Night,14.017280556082545,9.781903138801416,256712134,Thu Apr 25 19:00:00 2019,Browne Jacobson LLP,2
720,"Social,BookClubs",51.492548,-0.270091,gb,https://www.meetup.com/1000-Books/events/256717146/,May [Comedy] The Case of the Gilded Fly by Edmund Crispin,13.45161156127016,11.301074374180107,256717146,Mon May 13 20:30:00 2019,Packhorse & Talbot,2
721,"Social,Fitness,Singles,Outdoors,Well-being",51.49226,-0.21933200000000005,gb,https://www.meetup.com/LondonSocialHiking/events/256731446/,\ud83c\udfc6 National Three Peaks Challenge in 24h ,9.108842041641722,3.464141865941784,256731446,Sat May 25 08:45:00 2019,Evebus ,3
722,"Spirituality,Well-being,LGBT",51.463154,-0.142953,gb,https://www.meetup.com/LovingMenMen/events/256803548/,Connections Festival,5.751094466938299,5.268102602858477,256803548,Sat May 25 10:30:00 2019,Clapham Omnibus,2
723,"Tech,Business",51.518757,-0.086244,gb,https://www.meetup.com/FlutterLDN/events/256834958/,Full Stack Testing and Android Home-screen Widgets with Flutter,9.752050206292312,7.0,256834958,Mon Apr 15 19:30:00 2019,CodeNode - Skills Matter ,51
724,"Outdoors,Fitness,Social,Singles,Well-being",54.148293,-2.295766,gb,https://www.meetup.com/Outdooraholics/events/256836428/,Yorkshire Three Peaks Challenge with Mountain Rescue man Colin REMOTE DAY HIKE,7.107812587559905,7.0,256836428,Sun Apr 21 09:00:00 2019,BD24 0HG,10
725,"Well-being,Spirituality",51.5145,-0.124527,gb,https://www.meetup.com/Londons-BreathWork-Circle/events/256862785/,BreathWork Group ,87.65520889762756,87.65520889762756,256862785,Sat Apr 27 13:00:00 2019,Buddha on a Bicycle,4
726,"Spirituality,Education,Well-being",51.499332,-0.230349,gb,https://www.meetup.com/Tantric-Journey/events/256914541/,Tantra Taster Evening - An Introduction to Tantric Journey,9.871418798891886,7.018048871325622,256914541,Fri Apr 26 20:00:00 2019,Hammersmith,2
727,Beliefs,51.577648,-0.14693499999999998,gb,https://www.meetup.com/Wicca-Seven-Moons-to-Magic-Training-Group/events/256936064/,Early Midsummer rite for love and relationships,10.681669299920108,8.692991309062336,256936064,Sat Jun  8 14:00:00 2019,"Queens Woods London N10, near Highgate Station",2
728,"Outdoors,Fitness,Social,Singles,Well-being",51.51,-0.13,gb,https://www.meetup.com/Outdooraholics/events/256939978/,VERY TOUGH LONG WEEKEND Mount Toubkal - Highest Peak in North Africa (4167m),5.839404162977666,4.678808325955332,256939978,Sat Jun  8 12:35:00 2019,,2
729,"Outdoors,Fitness,Social,Singles,Well-being",51.544807,-4.210217,gb,https://www.meetup.com/Outdooraholics/events/256941118/,"The Sandy Beaches, Cliffs and Castles of Gower Peninsula coast WEEKEND",1765.6638752546512,7.094736374052907,256941118,Fri Aug  9 20:00:00 2019,Borfa House,4
730,"Business,Tech",51.500675,-0.129622,gb,https://www.meetup.com/LondonStartupGrind/events/256945006/,2019 Startup Grind Europe Conference,19.067132183467915,7.729551290944352,256945006,Thu Jun  6 10:01:00 2019,Central Hall Westminster,6
731,"Business,Well-being,Education,Tech",45.521484,9.164083,gb,https://www.meetup.com/IAF-facilitators-and-friends/events/256972783/,Agile and Facilitation - IAF Europe Middle East conference #AgileFac2019,786.0819907590395,611.5621983217794,256972783,Thu May  2 15:30:00 2019,Olinda,2
732,"Spirituality,Community,Beliefs,LGBT,Movements",51.526577,-0.132237,gb,https://www.meetup.com/Quaker-Quest-London/events/257003136/,"Quakers, Politics and Power",13.197548424026813,10.048570827642367,257003136,Mon Apr  8 20:00:00 2019,Friends House,4
733,Music,51.497658,-0.049585,gb,https://www.meetup.com/London-Tropical-House-Deep-House-Meetup/events/257045380/,Above & Beyond @ Printworks,105.82109419899422,7.0,257045380,Fri Apr 12 20:00:00 2019,Printworks London,6
734,"Outdoors,Fitness,Social,Well-being",50.71841,-3.533899,gb,https://www.meetup.com/Free-Outdoor-Trips-From-London/events/257085337/,Wild Camping Weekend in Dartmoor Park,3.2481932526732167,2.078028893380436,257085337,Sat May 18 09:00:00 2019,Exeter,6
735,"Social,Films,Scifi",51.50015300000001,-0.126236,gb,https://www.meetup.com/moviemeetup/events/257089005/,Avengers: Endgame,11.594530940598705,7.0,257089005,Sat Apr 27 19:00:00 2019,London location - TBC,26
736,"Well-being,Spirituality,Education",51.546387,-0.185151,gb,https://www.meetup.com/London-Family-Constellations/events/257090148/,"Personal, Systemic & Family Constellations Afternoon Workshop with Illi Adato",7.953257307814442,5.57802884974004,257090148,Sun Apr 14 15:00:00 2019,London School of Systemic Constellations,6
